ERPOrderType,ERPOrderNumber,ERPLineNumber,ElasticOrderNumber,CustomerPO,SoldToId,SoldToName,ShipToId,ShipToName,ProductNumber,ProductName,VariationCode,VariationName,SizeName,UPC,Status,Price,Amount,Quantity,Term_Code_Description,OrderDate,ShipDate,InvoiceDate,InvoiceNumber,CarrierCode,TrackingNumber,Header Status,CurrencyCode
SO,116294,18,6342_1,SUMMER FILL 2025,"1000288",FLORIDA KEYS OUTFITTERS,STORE,FLORIDA KEYS OUTFITTERS,DAR220N10,DAR BLKMCG,"220",BLACK MATTE,MEDIUM,"840290937965",OPEN,116.55,233.1,2,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116307,1,,BMS051925BAJ,"1001477",BOUDREAUXS MENS SHOP,SAME,BOUDREAUXS MENS SHOP,CRABPH,CRAB PERFORMANCE HAT,7KA,LIGHT PINK,ON SIZE,"840290900891",OPEN,17.5,87.5,5,PREPAY,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116307,2,,BMS051925BAJ,"1001477",BOUDREAUXS MENS SHOP,SAME,BOUDREAUXS MENS SHOP,CRAYFISHPH,CRAYFISH PERFORMANCE HAT,0AC,GRAPH/CHARCOAL,ON SIZE,"840290906220",OPEN,17.5,87.5,5,PREPAY,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116307,3,,BMS051925BAJ,"1001477",BOUDREAUXS MENS SHOP,SAME,BOUDREAUXS MENS SHOP,DORADOPH,DORADO PERFORMANCE CAP  57 005 002,9JA,ORANGE,ON SIZE,"840290929250",OPEN,17.5,87.5,5,PREPAY,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116307,4,,BMS051925BAJ,"1001477",BOUDREAUXS MENS SHOP,SAME,BOUDREAUXS MENS SHOP,GATORPPFB,GATOR HEAD PERFORMANCE FLAT BRIM,3DC,WHITE/WHITE,ON SIZE,"840290927737",OPEN,25,50,2,PREPAY,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116307,5,,BMS051925BAJ,"1001477",BOUDREAUXS MENS SHOP,SAME,BOUDREAUXS MENS SHOP,REDFISHPH,REDFISH PERFORMANCE CAP  57 006 002,4FA,LIGHT TEAL,ON SIZE,"840290929335",OPEN,17.5,87.5,5,PREPAY,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116307,6,,BMS051925BAJ,"1001477",BOUDREAUXS MENS SHOP,SAME,BOUDREAUXS MENS SHOP,SAILFISHPH,SAILFISH PERFORMANCE HAT,3KA,WHITE,ON SIZE,"840290906336",OPEN,17.5,87.5,5,PREPAY,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116309,1,,KH060225GUNTHER,"1000749",ANDY THORNAL COMPANY,SAME,ANDY THORNAL COMPANY,PAL220112,PAL BLACK MATTE GMG,"220",BLACK MATTE,MEDIUM,"840290904431",SHIP,116.55,116.55,1,NET 30,"20250602","20250602","20250602",21-Feb-1990,FEDEXGRD,"289332078700",SHIP,USD
SO,116310,1,,3270-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Justin White,SIG3A1112,SIGIVORYROCKG GMG,3A1,IVORYROCKG,MEDIUM,"840290919398",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRDNC,,OPEN,USD
SO,116311,1,,3272-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Tevin Lirette,SOL42NN00,SOL LTGRNGLASSM CG,42N,LT GRN GLASS M,MEDIUM,"840290936562",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRDNC,,OPEN,USD
SO,116312,1,,3274-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Jake Ruiz,BAL220031200,BALBLACKMBMP200,"220",BLACK MATTE,LARGE,"840290908897",OPEN,103.05,103.05,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRDNC,,OPEN,USD
SO,116313,1,,3275-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Jordan Turrentine,BAL111011,BAL BROWN TORT G BM G,"111",BROWN TORT G,LARGE,"810070820121",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRDNC,,OPEN,USD
SO,116314,1,,3276-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Nathan Geiger,SIG570133,SIG LTBLGRYG SMP,"570",LTBLUEGRYG,MEDIUM,"840290919626",OPEN,73.15,73.15,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRDNC,,OPEN,USD
SO,116315,1,,3277-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,RIch Knoles,SIG570113,SIG LTBLGRYG SMG,"570",LTBLUEGRYG,MEDIUM,"840290919541",OPEN,90.65,90.65,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRDNC,,OPEN,USD
SO,116316,1,,3278-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Codey Agemy,CAB115001,CAB WHISKFDG BMG,"115",WHISKEYFADEG,XLARGE,"840290919947",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRDNC,,OPEN,USD
SO,116316,2,,3278-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Codey Agemy,KEEPZIP,KEEPER ZIP,OJE,CLEAR/SILVER,SMALL,"091037645074",OPEN,6.75,6.75,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRDNC,,OPEN,USD
SO,116332,1,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,GRE08K113,GRE GREYGRASSMSMG,08K,GRAYGRASS M,LARGE,"840290939044",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,2,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,RIG220714,RIG BLK MATTE RMG,"220",BLACK MATTE,SMALL,"840290918292",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,3,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,SOLR30626,SOL ROSE GOLD SATIN VM P,R30,ROSE GOLD S,MEDIUM,"810070826307",OPEN,94.05,0,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,4,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,STI220011,STI BLKM BMG,"220",BLACK MATTE,XLARGE,"840290906367",OPEN,116.55,116.55,1,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,5,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,TOA111112,TOA BROWN TORT GLOSS GMG,"111",BROWN TORT G,LARGE,"840290907029",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,6,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,VEG121714,VEG BROWN TORT M RMG,"121",BROWN TORT M,LARGE,"840290905315",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,7,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,KEEPZIP,KEEPER ZIP,"210",BLACK GLOSS,SMALL,"091037645999",OPEN,7.5,45,6,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,8,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,KEEPZIP,KEEPER ZIP,OJE,CLEAR/SILVER,SMALL,"091037645074",OPEN,7.5,45,6,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,9,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,VEG121N10,VEG BROWN TORT M CG,"121",BROWN TORT M,LARGE,"840290905339",OPEN,116.55,116.55,1,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,10,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,STI141714,STI BRNTORTG RMG,"141",BROWN  TORT G,XLARGE,"840290906527",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,11,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,STI141113,STI BRNTORTG SMG,"141",BROWN  TORT G,XLARGE,"840290906510",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,12,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,TOA081010,TOA GRAYROCKM GG,"081",GRY ROCK M,LARGE,"840290907135",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,13,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,VEG121112,VEG BROWN TORT M GMG,"121",BROWN TORT M,LARGE,"840290905254",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,14,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,VEG220010,VEG BLACK MATTE GG,"220",BLACK MATTE,LARGE,"840290903809",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,15,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,GRE48L112,GRE GRNWATERMGMG,48L,GREEN WATER M,LARGE,"840290939310",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,16,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,CAB17M102,CAB BRNTURTLEG GMG,17M,BROWNTURTLEG,XLARGE,"840290932878",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,17,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,ANN210011,ANN BLKGBMG,"210",BLACK GLOSS,SMALL,"840290937064",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,18,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,CAL141704,CAL BROWN TORT GLOSS RM G,"141",VINTAGE TORT G,SMALL,"810070825713",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116332,19,,EXPO8121,"1000537",TW BAIT & TACKLE,SAME,TW BAIT & TACKLE,STI051011,STI GRAYROCKM BMG,"051",GRAYROCKM,XLARGE,"840290906626",OPEN,116.55,233.1,2,NET 45,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,1,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,BAL081011,BAL GRAYROCKM BMG,"081",GRY ROCK M,LARGE,"840290906756",OPEN,116.55,0,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,2,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,BAL111112,BAL BROWN TORT G GM G,"111",BROWN TORT G,LARGE,"810070820152",OPEN,116.55,0,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,3,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,BAL220011,BAL BLACK MATTE BM G,"220",BLACK MATTE,LARGE,"810070820220",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,4,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,BAL424112,BAL GRNGRASSM GMG,"424",GRNGRASSM,LARGE,"840290918131",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,5,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,CAB115000,CAB WHISKFDG GG,"115",WHISKEYFADEG,XLARGE,"840290919930",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,6,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,CAB220001,CAB BLACK MATTE BMG,"220",BLACK MATTE,XLARGE,"810070828776",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,7,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,CAL141102,CAL BROWN TORT GLOSS GM G,"141",BROWN  TORT G,SMALL,"810070821050",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,8,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,CAL220001,CAL BLACK MATTE BM G,"220",BLACK MATTE,SMALL,"810070821128",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,9,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,HOP111102,HOP BRWNTORTG GMG,"111",BROWN TORT G,LARGE,"840290921070",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,10,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,HOP210001,HOP BLKG BMG,"210",BLACK GLOSS,LARGE,"840290920929",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,11,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,HOP210020,HOP BLKG GP,"210",BLACK GLOSS,LARGE,"840290920974",OPEN,94.05,94.05,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,12,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,NAT024011,NAT GRAYGRASSM BMG,"024",GRAYGRASSM,XLARGE,"840290918681",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,13,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,NAT220011,NAT BLACK MATTE BM G,"220",BLACK MATTE,XLARGE,"810070822071",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,14,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,PAL121112,PAL BROWN TORT M GMG,"121",BROWN TORT M,MEDIUM,"840290904295",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,15,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,PAL121030,PAL BROWN TORT M GP,"121",BROWN TORT M,MEDIUM,"840290904271",OPEN,94.05,94.05,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,16,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,PAL220011,PAL BLACK MATTE BMG,"220",BLACK MATTE,MEDIUM,"840290904400",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,17,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,PAL220132,PAL BLACK MATTE GMP,"220",BLACK MATTE,MEDIUM,"840290904455",OPEN,94.05,94.05,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,18,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,PAL220133,PAL BLACK MATTE SMP,"220",BLACK MATTE,MEDIUM,"840290904462",OPEN,94.05,94.05,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,19,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,PAL220030,PAL BLACK MATTE GP,"220",BLACK MATTE,MEDIUM,"840290904417",OPEN,94.05,94.05,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,20,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,PAL451011,PAL BLUEWATERM  BMG,"451",BLUEWATERMATTE,MEDIUM,"840290904516",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,21,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,RIG111112,RIG BRNTORTG GMG,"111",BROWN TORT G,SMALL,"840290918414",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,22,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,RIG220011,RIG BLK MATTE BMG,"220",BLACK MATTE,SMALL,"840290918261",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,23,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,RIG320011,RIGWHITEGLASSM BMG,"320",WHITE GLASS M,SMALL,"840290918544",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,24,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,ROC220011,ROC BLACK MATTE BMG,"220",BLACK MATTE,XLARGE,"810070829179",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,25,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,ROC481112,ROC GREENWATERM GMG,"481",GREEN WATER M,XLARGE,"810070829285",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,26,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,SIG141112,SIG BRNTORTG GMG,"141",BROWN  TORT G,MEDIUM,"840290919671",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
SO,116339,27,,OPENING ORDER,"1001591",ISLAND LUMBER & HARDWARE,SAME,ISLAND LUMBER & HARDWARE,SIG210011,SIG BLACK GLOSS BMG,"210",BLACK GLOSS,MEDIUM,"840290919244",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,OPEN,USD
